salud,recursos,x,y,enemigos_cerca,agresividad,perfil,rendimiento
77.0,2.0,2.3767111874026305,10.326713797387281,4.0,0.17220919704489945,oportunista,114.0
67.0,10.0,12.450117616029665,0.6154912366845423,3.0,0.917905969830113,ofensivo,148.0
96.0,1.0,-6.713954432511474,7.468197968616849,3.0,0.299794005564879,cauteloso,49.0
94.0,3.0,8.421077176973542,-4.389380017754205,6.0,0.77174467716043,ofensivo,85.0
52.0,3.0,4.711602982103269,-16.429927599716255,0.0,0.49855715461434025,oportunista,136.0
67.0,10.0,-13.377447832112995,5.464449722841522,4.0,0.010114913190443553,ofensivo,132.0
76.0,10.0,-7.582182750052266,8.944224643398194,3.0,0.5122870252317641,ofensivo,106.0
15.0,10.0,-3.907600421828983,1.5803383814675236,5.0,0.813796139376511,oportunista,144.0
49.0,4.0,-2.203590045331625,11.585674861355582,0.0,0.6468997106173142,cauteloso,127.0
70.0,8.0,0.4462642961557215,8.771694194993028,0.0,0.7592765833567913,ofensivo,134.0
83.0,11.0,-13.581935658488053,0.8288518844279729,1.0,0.9317629815187213,oportunista,147.0
83.0,11.0,-12.871998235740808,9.55288364446941,0.0,0.9046904258195579,ofensivo,180.0
61.0,3.0,-0.9418090751510313,14.92338108441577,3.0,0.5717852426365925,ofensivo,87.0
23.0,3.0,1.2943602475055762,3.3479590294623462,2.0,0.8965296029146498,oportunista,192.0
74.0,5.0,1.0281932844565949,-3.9633429432818374,5.0,0.42140449888954146,oportunista,183.0
88.0,8.0,-0.18723841188270918,11.24442867775369,0.0,0.8248534123134239,cauteloso,123.0
57.0,12.0,10.358855010508767,11.588431044605269,0.0,0.8987399075233327,cauteloso,115.0
59.0,8.0,4.550092231146251,15.764809892797395,0.0,0.7191484059159227,cauteloso,157.0
24.0,5.0,-7.033166933473761,4.755619160232163,0.0,0.7702930129535887,cauteloso,96.0
85.0,10.0,-14.217183763144602,-12.670338185365317,0.0,0.2926589024489932,cauteloso,105.0
28.0,9.0,2.5904768890390764,-12.387067588724884,0.0,0.9124558882124123,ofensivo,180.0
22.0,11.0,3.4630088936682055,-10.28887971378103,0.0,0.80111799031357,cauteloso,129.0
16.0,11.0,15.841362732523296,0.5821403854986542,0.0,0.5997492783165311,cauteloso,199.0
88.0,5.0,6.980947665651044,9.242992362363884,1.0,0.8405584418276526,cauteloso,138.0
65.0,7.0,-11.519785828339486,15.339792540165059,0.0,0.8733642678362001,cauteloso,111.0
41.0,9.0,8.900059380776941,4.4046744410601155,0.0,0.9909347426412287,cauteloso,99.0
33.0,4.0,-5.754642184559281,1.3068627763756417,0.0,0.47224828119239404,cauteloso,132.0
89.0,9.0,-2.038853571243518,8.191077825378878,0.0,0.515217639505295,ofensivo,114.0
55.0,4.0,-10.734630815952999,5.204882259944391,0.0,0.8266088824087062,ofensivo,61.0
41.0,2.0,16.039180806759564,-9.869942179580935,1.0,0.924219634575987,ofensivo,205.0
87.0,5.0,-4.055387123825008,14.554042782437756,0.0,0.9975961912916176,cauteloso,108.0
77.0,3.0,10.087988443859395,9.449162999255716,0.0,0.7350224709009748,cauteloso,128.0
99.0,5.0,-10.713214616394893,4.202069222902917,2.0,0.7195114316796135,ofensivo,96.0
78.0,11.0,13.391612592851216,-1.0885325995154815,0.0,0.954400891687619,ofensivo,159.0
16.0,10.0,-15.931005937156552,13.813379685213778,0.0,0.6599428330710345,cauteloso,107.0
91.0,10.0,14.687713478305778,-16.348421887227886,0.0,0.6033049904290415,ofensivo,72.0
14.0,5.0,2.4958134511787833,-11.830972729551238,1.0,0.39553151645717044,cauteloso,150.0
50.0,11.0,4.982932531349064,-4.234908745905358,0.0,0.8699294989835556,ofensivo,76.0
54.0,10.0,0.7514797966337134,8.116253405457751,2.0,0.511430687905573,oportunista,106.0
28.0,1.0,5.135522380352496,-15.760677280156443,0.0,0.8674294092622113,ofensivo,124.0
46.0,6.0,0.37969587264675325,9.127283302187799,0.0,0.14406470634369373,ofensivo,191.0
42.0,6.0,3.733810325267928,-6.71685125118412,1.0,0.7455038442036328,ofensivo,156.0
58.0,5.0,-6.350067104364674,-8.81469992763887,0.0,0.6448344370841892,ofensivo,130.0
90.0,10.0,4.077087107715144,-12.547877211359483,0.0,0.9098221877412251,ofensivo,31.0
41.0,10.0,-9.343638412100516,13.927656361213986,0.0,0.6338857944630509,cauteloso,39.0
6.0,1.0,-9.710717778134452,-10.74037246778563,1.0,0.6435653235994193,cauteloso,106.0
6.0,10.0,12.63933351402395,-13.846390481331525,0.0,0.9772622753212197,ofensivo,190.0
25.0,5.0,-1.9688006188141032,5.918746795070328,1.0,0.028549603767738296,cauteloso,124.0
29.0,11.0,-2.9907746747904693,-15.968514403185042,0.0,0.923257077626051,ofensivo,148.0
11.0,11.0,-5.857732742056628,-1.0007696270947424,2.0,0.6354588844835588,cauteloso,171.0
1.0,3.0,8.637451313920034,-0.6848071085147873,0.0,0.5428538861109301,ofensivo,143.0
51.0,9.0,9.228426759900227,2.193735316926055,0.0,0.9653434244623107,cauteloso,111.0
34.0,13.0,4.752320896132172,-13.269524312187981,0.0,0.5373708257701567,cauteloso,100.0
33.0,8.0,2.0574114222900497,-3.012288635981758,0.0,0.8469675289122248,ofensivo,135.0
66.0,9.0,-12.084075348466023,-5.649402631084353,0.0,0.8065621574201395,ofensivo,103.0
26.0,3.0,13.073609454114823,14.691330013705924,0.0,0.9994522100605301,ofensivo,77.0
40.0,3.0,-14.361392673113045,4.226428596732888,0.0,0.009968932181750101,cauteloso,111.0
17.0,6.0,7.075630946243939,6.697448080497978,1.0,0.3296424106548882,ofensivo,160.0
11.0,6.0,14.72293072143501,7.84968499617837,2.0,0.9806696258958988,ofensivo,70.0
11.0,10.0,9.388221314766316,-6.461489807542621,0.0,0.982781949530169,cauteloso,112.0
58.0,1.0,1.5549871012182968,-8.99136746824231,0.0,0.854343111934272,cauteloso,115.0
15.0,10.0,0.5564237360351383,5.573650996113333,0.0,0.8210112693369049,ofensivo,21.0
30.0,13.0,6.353450459985734,-1.6721358161958062,1.0,0.9098762234076764,ofensivo,134.0
72.0,5.0,-14.559016782664923,11.639962018175398,0.0,0.8524246230453086,ofensivo,58.0
70.0,5.0,0.9789238586425113,-6.635314317191295,0.0,0.2750557307526287,cauteloso,140.0
23.0,7.0,8.744103446406621,1.5124092022258615,0.0,0.9005183501208253,cauteloso,73.0
2.0,10.0,-1.072368035536929,14.281375309440817,0.0,0.781294090225383,oportunista,102.0
1.0,10.0,13.180005001691674,-7.2981919921846075,0.0,0.877738479120713,cauteloso,101.0
37.0,10.0,6.023356706181785,2.3908959492212256,0.0,0.9346653344651885,cauteloso,137.0
50.0,10.0,2.763586378665276,-2.0118637510313535,0.0,0.5925882494258876,cauteloso,45.0
71.0,3.0,7.3666919311569785,-7.038793275530196,1.0,0.7312926701852086,ofensivo,162.0
18.0,8.0,-2.8720669103617515,-9.965907907568432,0.0,0.7827835497282619,ofensivo,194.0
92.0,12.0,5.477810314179145,0.8323779349212034,0.0,0.37701202128520517,cauteloso,120.0
97.0,12.0,10.05487967741837,-0.9537264949419062,0.0,0.9438346208323111,cauteloso,123.0
31.0,1.0,15.626129687007614,2.9421192741427036,0.0,0.9321174426080747,ofensivo,28.0
15.0,12.0,-14.892718018830003,-15.12043439287219,0.0,0.918384843075732,ofensivo,191.0
40.0,8.0,-8.20005227018724,16.477497097832593,1.0,0.04226641263038067,ofensivo,210.0
3.0,3.0,0.9526468475462736,-3.5126916606371674,0.0,0.7743943658635476,cauteloso,61.0
90.0,11.0,1.601733463777313,5.416439481341185,0.0,0.3960799696511138,cauteloso,177.0
4.0,4.0,-11.868655813206153,-11.321255764680364,0.0,0.9502573317945722,cauteloso,201.0
4.0,3.0,-6.565222233401592,12.84527631968757,0.0,0.12446458451477116,cauteloso,177.0
35.0,2.0,-1.2206397527772501,11.216987720084017,0.0,0.906587249700464,ofensivo,24.0
37.0,14.0,2.2777830494985327,-6.141609932945648,0.0,0.8318893653987832,ofensivo,90.0
81.0,4.0,-0.6643014902507371,2.7405509652742044,0.0,0.6550064804236138,cauteloso,125.0
20.0,7.0,-5.124206109669685,-2.0810266683060408,0.0,0.8485576436147688,oportunista,34.0
62.0,12.0,-8.165943389979413,-10.413442789903927,0.0,0.8481571271556361,ofensivo,75.0
85.0,4.0,-7.048590947269094,7.757642820019479,0.0,0.5200457666427557,cauteloso,102.0
97.0,8.0,-11.886445201286023,7.228290133150516,3.0,0.6878479483289072,ofensivo,89.0
84.0,9.0,-12.964059299254409,-4.23978595720803,0.0,0.6362520109948014,ofensivo,139.0
90.0,11.0,12.609591075140566,-7.55475262716945,4.0,0.3800253356834483,oportunista,106.0
27.0,8.0,15.383151926629798,-16.411727135870162,1.0,0.7947513431246855,oportunista,150.0
54.0,10.0,7.5408049580763405,-9.496274551908026,4.0,0.40515405220568335,oportunista,155.0
69.0,2.0,1.8438684597660142,14.986616637892439,3.0,0.4225408337710336,ofensivo,108.0
97.0,4.0,-14.495780944253958,-5.790477541947831,3.0,0.40676760792713995,ofensivo,166.0
80.0,2.0,-12.927887034744614,-9.686143195798815,3.0,0.5968502437652199,cauteloso,185.0
81.0,5.0,-2.675190987998273,-2.1081362277552183,0.0,0.8364055879913377,ofensivo,107.0
68.0,4.0,-0.541821079567774,2.9892916592816547,3.0,0.7916077480400219,oportunista,94.0
60.0,4.0,15.74243364607995,-7.928027957406876,1.0,0.3359865986398687,oportunista,123.0
66.0,5.0,-9.626805180909304,-4.338215626396977,3.0,0.5417586657106032,ofensivo,60.0
48.0,8.0,10.852274619618377,-11.344500710804738,6.0,0.5876790821883617,cauteloso,75.0
13.0,4.0,-0.6223763633854348,-6.721638945304228,3.0,0.4888997205758555,cauteloso,124.0
33.0,9.0,0.8501883342700303,-11.126797218236252,5.0,0.9140137103838868,oportunista,170.0
50.0,9.0,-3.3612913949707295,6.4820369721968785,0.0,0.24669964957014212,cauteloso,109.0
11.0,4.0,-2.48130408597911,-5.654861117991942,0.0,0.5970975143622355,oportunista,197.0
69.0,6.0,13.882631911693327,11.908628402146016,1.0,0.6227463504089411,cauteloso,111.0
20.0,7.0,-9.374475423101904,-7.060304237208722,3.0,0.2867126569401459,oportunista,117.0
63.0,10.0,4.889157723773337,13.802581490163018,3.0,0.9069948738781941,ofensivo,160.0
4.0,3.0,3.416742090070148,-10.233671885524886,0.0,0.8873702697368189,oportunista,114.0
27.0,6.0,3.7340426873318755,-2.4979799339070237,3.0,0.23234562453774288,oportunista,36.0
12.0,3.0,-15.804560317644029,-1.537258836334789,0.0,0.7331440920323974,cauteloso,142.0
82.0,6.0,-4.193027094968111,11.639972328116237,0.0,0.978684663021601,cauteloso,83.0
61.0,12.0,1.3559045981677507,2.3971687661506453,0.0,0.8212295422798166,ofensivo,151.0
33.0,9.0,-9.71817907361324,4.63334247129583,0.0,0.9049463363412165,cauteloso,112.0
82.0,5.0,-11.505407887550966,3.6838177822969556,0.0,0.3816210353273731,cauteloso,132.0
99.0,5.0,-1.9813422512404495,5.097780167007755,0.0,0.9582107268707315,cauteloso,49.0
52.0,9.0,-10.450841893703002,-0.1616523808099899,0.0,0.990893826507705,cauteloso,176.0
55.0,13.0,11.688228761198621,11.022873624876185,0.0,0.4725476108911758,ofensivo,229.0
8.0,12.0,11.225438815286115,3.4572527772027013,2.0,0.7702466508613948,ofensivo,181.0
57.0,6.0,1.3915768707310705,3.0811031651301093,0.0,0.6364414879914737,ofensivo,151.0
29.0,5.0,-0.7149841409266248,-7.092068771414855,0.0,0.816709799518862,ofensivo,48.0
91.0,2.0,-8.186787487564263,13.32787599607125,1.0,0.9628389977006858,ofensivo,109.0
77.0,4.0,5.454164754093593,8.073019690443818,1.0,0.8735193532287281,cauteloso,147.0
91.0,5.0,1.0843497068986174,-8.611810275267757,0.0,0.3289387218635512,ofensivo,131.0
81.0,9.0,-9.763305435745442,-14.25104439363061,0.0,0.16079137334110405,cauteloso,127.0
1.0,9.0,-3.8189787108652697,-0.11397768346988835,0.0,0.9240692398489543,ofensivo,130.0
48.0,7.0,1.4872533302432283,-9.215038829215178,0.0,0.983108861578043,cauteloso,120.0
36.0,5.0,-6.494393872240096,15.387604472291555,0.0,0.990719216395906,cauteloso,128.0
3.0,6.0,-12.286721032410007,14.302304226609033,0.0,0.8903805074313362,ofensivo,53.0
68.0,7.0,-2.4701654738187004,-6.190131535693718,1.0,0.7459383218832629,cauteloso,121.0
69.0,7.0,-3.393011303616825,2.917899755523861,0.0,0.9430311771224733,cauteloso,121.0
40.0,12.0,6.433916574992401,11.850220431349056,0.0,0.9998728743282393,ofensivo,106.0
28.0,5.0,-0.18243562420813197,4.870318692884668,1.0,0.9860464356390758,oportunista,98.0
67.0,2.0,11.954772881640157,-15.388264043849375,3.0,0.9697855808538722,ofensivo,102.0
34.0,7.0,13.666603322094792,10.421650172535056,0.0,0.736270985123297,ofensivo,99.0
96.0,4.0,1.386040896472777,16.00457716047962,3.0,0.9395382735941101,cauteloso,230.0
54.0,10.0,-8.820188274692851,-11.632311827849884,0.0,0.6451783681756306,cauteloso,165.0
84.0,8.0,4.7093509729499585,5.076076868638329,0.0,0.8947745761858634,cauteloso,173.0
40.0,8.0,-16.453164739866672,15.14450508211544,3.0,0.9163634783817842,ofensivo,117.0
99.0,9.0,10.133166486141253,-9.399119101839794,1.0,0.7781518679404387,cauteloso,108.0
97.0,10.0,-2.557568446933434,1.4160027164082074,0.0,0.15404473609453173,cauteloso,141.0
39.0,2.0,-0.3033267800589413,13.199268275635049,0.0,0.9542306639634985,oportunista,98.0
48.0,14.0,3.777016866519823,-16.46841435482085,0.0,0.36532069357136554,cauteloso,59.0
9.0,6.0,9.873516577156902,-2.6406836274626997,2.0,0.479094432261467,ofensivo,80.0
15.0,6.0,-12.983506786563298,15.208041866427711,1.0,0.2533927696338071,ofensivo,116.0
74.0,2.0,12.895455864650902,3.396883342511739,0.0,0.8660390534896043,ofensivo,142.0
83.0,8.0,12.554732881368759,9.729180066158719,0.0,0.8417329289506593,cauteloso,44.0
92.0,1.0,-3.15272063555595,-11.577734029127047,1.0,0.9399638402060045,ofensivo,49.0
41.0,5.0,-5.773464538910794,9.90566539499004,0.0,0.6679287271902379,ofensivo,171.0
18.0,2.0,10.508177960476909,7.367509608900024,0.0,0.7907809051903111,cauteloso,164.0
49.0,5.0,9.524367014544227,-5.73887412853793,0.0,0.9136788516530082,ofensivo,89.0
37.0,9.0,11.223846556493623,13.766872303230311,4.0,0.9285176089661872,ofensivo,105.0
71.0,5.0,3.478492263381094,13.578131066485032,0.0,0.35437640220498146,oportunista,141.0
34.0,9.0,9.288897748701627,-14.13810859089984,4.0,0.3813809220996984,ofensivo,172.0
69.0,7.0,10.653500970867267,-15.48620140026926,0.0,0.5925003908282713,ofensivo,129.0
72.0,9.0,-14.907113171585344,8.89133751618782,0.0,0.952865132323576,ofensivo,95.0
67.0,10.0,-2.94071790053503,7.280670551023873,0.0,0.9922441418054931,ofensivo,124.0
95.0,11.0,2.505779151028359,15.9148805355807,2.0,0.5705197617463457,cauteloso,157.0
48.0,4.0,-16.040814984310337,-13.131847667479635,0.0,0.889151300419285,ofensivo,156.0
84.0,7.0,7.431708926358887,6.877962677501794,3.0,0.3709933338410053,oportunista,141.0
94.0,8.0,-15.490361118274356,2.411057304537673,4.0,0.9572265271955978,ofensivo,36.0
26.0,1.0,-5.52402783403305,-11.876041680359274,0.0,0.5409567861488063,cauteloso,123.0
13.0,7.0,4.199097002134236,-0.8584173971127793,0.0,0.591138881180548,ofensivo,151.0
45.0,10.0,8.148154348486116,-7.9919688719629995,1.0,0.8571793362878938,ofensivo,129.0
38.0,8.0,-2.050630782791467,-15.950381838694135,2.0,0.939686840980289,ofensivo,134.0
23.0,8.0,3.630684820125377,-11.338416406389435,0.0,0.25987735609968976,ofensivo,161.0
55.0,6.0,-0.37533295788656995,-14.409654177398874,1.0,0.7515987640325126,ofensivo,149.0
71.0,5.0,-15.808130220245213,-7.728996867689084,0.0,0.15826344685889226,ofensivo,110.0
39.0,5.0,11.36793286878027,-16.336000760821396,3.0,0.8854359314996503,cauteloso,138.0
93.0,8.0,-10.374448107268591,12.213093153410117,0.0,0.5508591602253828,ofensivo,151.0
36.0,10.0,13.120920262279569,-16.066410356895695,0.0,0.7644906356460796,ofensivo,39.0
11.0,3.0,-10.661809699880441,-10.106823933523255,0.0,0.26557205080614854,oportunista,133.0
9.0,8.0,-10.153700093393319,-4.605230055991043,0.0,0.9896999490238516,cauteloso,147.0
9.0,6.0,2.9400370113116536,-10.677093333214708,0.0,0.889908492826918,cauteloso,59.0
23.0,11.0,12.429452292233615,14.38933209430129,0.0,0.7846844439503508,ofensivo,91.0
47.0,5.0,-15.121663369622013,-12.760813211204239,0.0,0.9471000333746266,cauteloso,96.0
11.0,3.0,-15.410407066766032,-8.210754997167655,0.0,0.8171606734565237,ofensivo,138.0
62.0,3.0,1.3593591256709652,6.4128700767666285,0.0,0.8396052120645485,ofensivo,64.0
68.0,4.0,8.856246225169988,-7.79977715127917,0.0,0.9162018620549354,cauteloso,104.0
44.0,3.0,9.833853133257783,11.63060263783233,0.0,0.997057986110802,cauteloso,99.0
58.0,9.0,-6.943212176943411,3.6495669477966586,0.0,0.9925563424779529,cauteloso,102.0
9.0,8.0,5.185489943286865,5.7574636265211,0.0,0.7463225056841318,cauteloso,91.0
44.0,8.0,-2.138428225854173,10.786861255062842,0.0,0.9249115948141848,ofensivo,148.0
74.0,9.0,-12.68529488073169,10.601200455501528,0.0,0.6250323052060566,cauteloso,74.0
44.0,8.0,13.825977838466736,12.165532649813066,0.0,0.9240053614296176,cauteloso,99.0
9.0,2.0,-5.9230896656507745,-0.7607562523642675,0.0,0.6823503401194848,ofensivo,74.0
34.0,12.0,1.3487191999223476,-0.27277033169721177,0.0,0.9967759340455778,oportunista,115.0
5.0,11.0,-9.047501083685768,12.215335733880073,0.0,0.9422575770356262,oportunista,154.0
39.0,6.0,-11.555899291188302,-3.1834198065607593,0.0,0.8650886325522469,cauteloso,134.0
59.0,4.0,-13.129911318916484,1.1489572286295473,1.0,0.5209351753186997,ofensivo,147.0
74.0,8.0,-15.745481493671114,-7.691660750142149,0.0,0.6477276878006482,ofensivo,105.0
98.0,4.0,-5.922711674463913,8.898942155937064,1.0,0.9194959592009597,ofensivo,114.0
45.0,6.0,6.037224857505442,-5.304920928685876,0.0,0.6788537832107477,cauteloso,139.0
54.0,8.0,-15.990777243887258,15.655541399104166,0.0,0.7742832129436539,ofensivo,140.0
27.0,12.0,0.8622232663142786,15.3827415295657,0.0,0.7974199410925913,cauteloso,104.0
9.0,8.0,15.616747816647752,8.30030198088392,0.0,0.5584612467636568,cauteloso,89.0
34.0,4.0,4.4272813424020026,5.335068066128122,0.0,0.6001433836687454,ofensivo,114.0
62.0,6.0,-2.9565993699025297,10.729891765663265,2.0,0.7525653220935586,ofensivo,83.0
66.0,3.0,14.289195574605163,11.64574176971206,0.0,0.7146962431333375,ofensivo,98.0
97.0,7.0,5.334427663710436,-12.365411262199201,1.0,0.7697221999702616,cauteloso,112.0
93.0,8.0,6.347163907208272,-16.11065786215697,0.0,0.09799578309808055,cauteloso,124.0
61.0,9.0,-12.834828478980185,-3.0596515296208042,0.0,0.9698416621562804,cauteloso,191.0
44.0,5.0,-9.795792760001245,15.541985939294918,0.0,0.4281255671280213,cauteloso,179.0
18.0,6.0,14.218469334060982,2.916150507454602,0.0,0.9917412849235971,cauteloso,166.0
81.0,12.0,13.671554358569647,10.578819497037825,0.0,0.09821569061413393,ofensivo,74.0
22.0,11.0,2.8498055983301853,4.625429710810256,1.0,0.725704943291855,cauteloso,107.0
94.0,10.0,1.6952930051261534,-11.99068919134408,0.0,0.7932246437114353,cauteloso,159.0
59.0,3.0,8.967224195925741,-12.066041673595466,0.0,0.9828246011668214,ofensivo,143.0
27.0,8.0,-10.109867713550779,10.510441094997145,0.0,0.09855834889737325,ofensivo,93.0
4.0,1.0,-2.7857736866499567,3.68091293348899,0.0,0.6991280668441928,ofensivo,54.0
58.0,3.0,-6.853217608880225,-15.432418201874041,3.0,0.9866272844479492,oportunista,197.0
20.0,4.0,3.9220918482208402,11.50657003026147,0.0,0.9376858045113313,cauteloso,101.0
87.0,2.0,-14.99181214358765,-10.437537668979932,4.0,0.06593426892020093,cauteloso,115.0
82.0,1.0,9.205435450831034,8.183318974236842,0.0,0.7067665219606388,ofensivo,148.0
89.0,4.0,1.9035268660731326,8.416942891025428,1.0,0.9979096638022765,oportunista,129.0
56.0,11.0,-14.6352771597544,-5.247309334597647,0.0,0.11737734188909643,ofensivo,148.0
1.0,8.0,-6.246286457365558,-15.311389868464072,3.0,0.6731710352190272,ofensivo,122.0
55.0,8.0,1.6798947748201414,-13.99869082852912,3.0,0.9428659761134014,cauteloso,111.0
66.0,6.0,-14.212171635626483,-13.181448494177417,0.0,0.08971112565380635,ofensivo,145.0
42.0,3.0,-5.2067762879968065,3.1830486723315943,1.0,0.6018563774357948,oportunista,59.0
71.0,9.0,10.81734932879785,8.256730647777179,3.0,0.260650640370234,cauteloso,137.0
53.0,10.0,-0.5698084527482123,11.4939830012814,0.0,0.7160156743642643,oportunista,187.0
57.0,11.0,-5.103310293057746,-12.885749929290364,0.0,0.8591130433728199,oportunista,143.0
60.0,5.0,4.364342650042506,-6.5835700695213255,1.0,0.9194364985153342,ofensivo,102.0
71.0,6.0,0.2944694514845542,15.76842714485528,3.0,0.6022285562554296,cauteloso,164.0
83.0,10.0,16.148020126519178,-14.34812321738258,3.0,0.9716369109361029,ofensivo,153.0
29.0,4.0,14.04816387479963,-12.413626484741794,0.0,0.36019531416990513,ofensivo,111.0
33.0,11.0,11.628581428209722,-1.3164240568813388,2.0,0.766950716772602,ofensivo,76.0
71.0,4.0,-4.30516105737405,-9.293827538917276,1.0,0.8560420762017649,ofensivo,91.0
97.0,9.0,-12.152377230343564,1.1549912902963335,4.0,0.2812916785275287,ofensivo,84.0
28.0,8.0,14.8555313278308,4.576036124635399,0.0,0.40012182130686214,ofensivo,120.0
67.0,9.0,13.08900509774417,-9.73221688497896,0.0,0.33211582828638897,ofensivo,51.0
51.0,3.0,-5.28153915787872,-1.7494085617650157,3.0,0.3050929116337122,oportunista,113.0
99.0,4.0,9.191461682787555,-3.995284959014416,4.0,0.10792678271874767,ofensivo,99.0
92.0,4.0,4.375554132734141,-2.4919168082431984,5.0,0.932318395577289,oportunista,97.0
56.0,11.0,1.2200305056969158,8.835702622222367,4.0,0.8004637025526901,ofensivo,138.0
69.0,6.0,5.784536237082274,-8.378740194563978,4.0,0.2229744574724717,ofensivo,123.0
13.0,5.0,1.1274719528431878,13.101797406169329,1.0,0.5220333883712036,ofensivo,202.0
60.0,3.0,3.472550719778192,11.686987827711782,3.0,0.1807388379318533,ofensivo,158.0
13.0,9.0,15.21810596144179,-14.137198093716167,3.0,0.632858880659899,ofensivo,160.0
60.0,10.0,14.025495327873628,9.371508655893635,4.0,0.22998794290538915,ofensivo,110.0
55.0,9.0,-2.500473411167035,-9.361735894768895,3.0,0.06472024438844048,oportunista,103.0
60.0,3.0,0.9206893391230118,-7.569646542885257,2.0,0.4143479941789241,oportunista,107.0
97.0,7.0,-1.4156512540107236,-6.175867282490959,4.0,0.7670179817796253,cauteloso,126.0
76.0,10.0,-15.85635847901036,-1.7784844157236357,4.0,0.87781679830121,ofensivo,106.0
100.0,9.0,13.210330478954052,-4.026036970998817,1.0,0.8882544550571039,oportunista,102.0
24.0,9.0,3.231713568160096,-5.639244748160383,5.0,0.02158220119513632,oportunista,155.0
74.0,8.0,11.151781919977978,-7.963063606026199,7.0,0.3069909408387368,ofensivo,200.0
62.0,4.0,0.8414146340956424,13.331262736791341,1.0,0.3650033704569302,oportunista,215.0
9.0,3.0,12.315598810673684,11.24171598718329,4.0,0.9618449716652104,ofensivo,102.0
6.0,10.0,6.6222746898902365,-1.0885922187491084,2.0,0.7822189059527475,oportunista,164.0
74.0,10.0,-16.345053938243808,-13.443515273559818,3.0,0.7966017051498786,oportunista,167.0
56.0,7.0,16.09491480843173,0.12934041413894848,1.0,0.4541018955223246,ofensivo,162.0
93.0,10.0,13.815221470016084,-7.112544940142987,0.0,0.7042080875653901,oportunista,180.0
59.0,3.0,15.290810999802797,-6.230692804016792,0.0,0.833268532279289,oportunista,157.0
93.0,15.0,12.537848777806813,-1.7445712149970136,4.0,0.27423626612248797,oportunista,171.0
94.0,7.0,-11.791166980949377,15.455496146011264,3.0,0.9340507648727854,oportunista,129.0
12.0,7.0,-3.9121201010221704,-5.937388461294061,0.0,0.7974676621741091,ofensivo,126.0
86.0,8.0,11.588543467443216,-15.17872947423307,4.0,0.9994916026615489,ofensivo,141.0
75.0,9.0,4.200063453118411,-15.177249236838145,4.0,0.4696194267635949,oportunista,164.0
59.0,9.0,-6.106532951743306,14.880481019686584,1.0,0.9909634045219129,ofensivo,194.0
10.0,3.0,5.811276910367241,-8.753900868864713,0.0,0.733326840108644,cauteloso,139.0
